X,Y,id,Oznaka,Materijal,Visina1,Visina2,Visina3,icon_url
14.8535500559045,45.3151774107674,,,,,,,./0.png
14.8537058516375,45.3149817925412,,,,,,,./0.png
14.8537859017789,45.3148556833713,,,,,,,./0.png
14.8541010202119,45.3147242307536,,,,,,,./0.png
14.8538949640055,45.3146904537478,,,,,,,./0.png
14.8540519046553,45.3145571313708,,,,,,,./0.png
14.8528933760875,45.313808238473,,,,,,,./0.png
14.8540093298654,45.3141662687073,,,,,,,./0.png
14.8560895120043,45.3232500213422,,,,,,,./0.png
14.8171904785363,45.3244184947367,,,,,,,./0.png
14.8180175526438,45.3244958151898,,,,,,,./0.png
14.8186252213974,45.3246021186031,,,,,,,./0.png
14.8191461567469,45.3247878319323,,,,,,,./0.png
14.81908513055,45.324958273855,,,,,,,./0.png
14.8193671168601,45.3252487427956,,,,,,,./0.png
14.8192843264759,45.3251918739895,,,,,,,./0.png
14.8194736024898,45.3255188322473,,,,,,,./0.png
14.8193533224974,45.3254518371613,,,,,,,./0.png
14.8196254201202,45.3258720366414,,,,,,,./0.png
14.819571554182,45.3257101508088,,,,,,,./0.png
14.8489431657909,45.3167718152779,,,,,,,./0.png
14.8493827027461,45.3171203169618,,,,,,,./0.png
14.8500489509337,45.3172096888753,,,,,,,./0.png
14.7150706377031,45.3063814133313,,,,,,,./0.png
14.7147904827645,45.3062120265239,,,,,,,./0.png
14.71463283097,45.3060869551368,,,,,,,./0.png
14.7145453510661,45.3059672799496,,,,,,,./0.png
14.7146310495617,45.3059396129687,,,,,,,./0.png
14.7143243579152,45.3054400101168,,,,,,,./0.png
14.724860357637,45.3244278505185,,,,,,,./0.png
14.724410821617,45.3239054121125,,,,,,,./0.png
14.725193371223,45.3234004199689,,,,,,,./0.png
14.7253012928832,45.3233308272644,,,,,,,./0.png
14.7258437286368,45.3230270000467,,,,,,,./0.png
14.7260383066299,45.3229641523313,,,,,,,./0.png
14.726185227589,45.3227689121114,,,,,,,./0.png
14.7262971824933,45.3228315728709,,,,,,,./0.png
14.7265713329285,45.322753132622,,,,,,,./0.png
14.726925401985,45.3226316588714,,,,,,,./0.png
14.727029696226,45.3226373278028,,,,,,,./0.png
14.7272537312619,45.3225910431833,,,,,,,./0.png
14.7269272766894,45.3225429602264,,,,,,,./0.png
14.7285358243042,45.3224807292998,,,,,,,./0.png
14.7295243352349,45.3220040090837,,,,,,,./0.png
14.7297238739543,45.3219372725416,,,,,,,./0.png
14.7298713924944,45.3218902463778,,,,,,,./0.png
14.7300609983709,45.3218270447499,,,,,,,./0.png
14.7303689725881,45.3217148343945,,,,,,,./0.png
14.7344787121281,45.3219169455675,,,,,,,./0.png
14.7344478391306,45.3218924415078,,,,,,,./0.png
14.7342070122474,45.3216953341054,,,,,,,./0.png
14.732885854531,45.3207205766032,,,,,,,./0.png
14.7329449078289,45.3208150776259,,,,,,,./0.png
14.7330019349082,45.3209009084503,,,,,,,./0.png
14.7336613352148,45.3210957655263,,,,,,,./0.png
14.7335994969275,45.3210661928434,,,,,,,./0.png
14.7328135227655,45.3206059827776,,,,,,,./0.png
14.7330442650177,45.3205650998544,,,,,,,./0.png
14.732228381141,45.3201113519093,,,,,,,./0.png
14.7323238024178,45.3202791263014,,,,,,,./0.png
14.732455433159,45.3202423793732,,,,,,,./0.png
14.7319072686204,45.3200353797347,,,,,,,./0.png
14.7320873138853,45.3200332182578,,,,,,,./0.png
14.7320618849643,45.3201166929889,,,,,,,./0.png
14.7321770410104,45.3200805911691,,,,,,,./0.png
14.7314976166477,45.3198124353789,,,,,,,./0.png
14.7310999212385,45.3195373919657,,,,,,,./0.png
14.7311605125167,45.3196192295025,,,,,,,./0.png
14.7311877275008,45.3194906988338,,,,,,,./0.png
14.7308392977912,45.3192926371934,,,,,,,./0.png
14.7307875278141,45.3190749648565,,,,,,,./0.png
14.7307071561681,45.3191532685569,,,,,,,./0.png
14.7306291073037,45.3190914074665,,,,,,,./0.png
14.7306913783943,45.3189512718028,,,,,,,./0.png
14.7304092647628,45.3188397246704,,,,,,,./0.png
14.7304888024703,45.3187431407621,,,,,,,./0.png
14.7304001441907,45.318641070594,,,,,,,./0.png
14.7301159836398,45.3183127107806,,,,,,,./0.png
14.7299599411186,45.3183265796816,,,,,,,./0.png
14.730327708318,45.3185546396699,,,,,,,./0.png
14.7302880770606,45.3185165905698,,,,,,,./0.png
14.7299406718781,45.3182818270731,,,,,,,./0.png
14.7299808799922,45.3181498085916,,,,,,,./0.png
14.7299411804641,45.3180934908181,,,,,,,./0.png
14.7298210172713,45.3181266331608,,,,,,,./0.png
14.7297654104621,45.3178521186287,,,,,,,./0.png
14.7296709820384,45.3179476612853,,,,,,,./0.png
14.7296761543949,45.3179535906772,,,,,,,./0.png
14.7295938927693,45.3178673668842,,,,,,,./0.png
14.729566422599,45.3176354927132,,,,,,,./0.png
14.7294470895135,45.3176911444484,,,,,,,./0.png
14.729524225937,45.3175815657372,,,,,,,./0.png
14.7293611567844,45.3175794870397,,,,,,,./0.png
14.7291706639932,45.3173522836276,,,,,,,./0.png
14.7292326717055,45.3172411206618,,,,,,,./0.png
14.7318376991801,45.3176838254473,,,,,,,./0.png
14.7311840159789,45.3174501716122,,,,,,,./0.png
14.731138635189,45.3174534280541,,,,,,,./0.png
14.7309210068719,45.3174708435702,,,,,,,./0.png
14.7295227295017,45.3169908635516,,,,,,,./0.png
14.72972515765,45.3169904926692,,,,,,,./0.png
14.7294547000304,45.3170701676593,,,,,,,./0.png
14.7289018780098,45.3170344177544,,,,,,,./0.png
14.7288732068624,45.3169967181331,,,,,,,./0.png
14.728696551881,45.3165834540824,,,,,,,./0.png
14.7286903223822,45.3167546939606,,,,,,,./0.png
14.7286336678243,45.3167268187577,,,,,,,./0.png
14.7286111575415,45.3164628056734,,,,,,,./0.png
14.7283561612537,45.3163451949941,,,,,,,./0.png
14.7283137186333,45.3162951332124,,,,,,,./0.png
14.7284307942179,45.3162463766754,,,,,,,./0.png
14.7283163770093,45.3161157390403,,,,,,,./0.png
14.7281129456998,45.315841539454,,,,,,,./0.png
14.7279933150156,45.3159068137474,,,,,,,./0.png
14.7281431911686,45.3159064399825,,,,,,,./0.png
14.7282177805322,45.3159972251566,,,,,,,./0.png
14.7281291963927,45.3160730599639,,,,,,,./0.png
14.7278652532738,45.3157761438741,,,,,,,./0.png
14.7279639698401,45.3156534929492,,,,,,,./0.png
14.7277941663854,45.3156589564498,,,,,,,./0.png
14.7278790132316,45.3155638965175,,,,,,,./0.png
14.7276997715343,45.3155448267314,,,,,,,./0.png
14.7277319169284,45.3153933364832,,,,,,,./0.png
14.727582075815,45.3152208439056,,,,,,,./0.png
14.7274211437204,45.3152363432052,,,,,,,./0.png
14.7275076664284,45.3151284413196,,,,,,,./0.png
14.7273865481554,45.3149797011652,,,,,,,./0.png
14.7272347790968,45.3149795046204,,,,,,,./0.png
14.7272025633764,45.3149328407522,,,,,,,./0.png
14.7273515991205,45.3149347946594,,,,,,,./0.png
14.7272201997352,45.3147722165806,,,,,,,./0.png
14.7270710338025,45.314778539348,,,,,,,./0.png
14.7269879896297,45.314680873042,,,,,,,./0.png
14.7268999443955,45.3145881683246,,,,,,,./0.png
14.726669872875,45.3142443518581,,,,,,,./0.png
14.7265253876402,45.3142969102985,,,,,,,./0.png
14.7263969260312,45.3140443891794,,,,,,,./0.png
14.726498228701,45.3140841174803,,,,,,,./0.png
14.7261717816051,45.3140087661231,,,,,,,./0.png
14.7262282667191,45.3139152465136,,,,,,,./0.png
14.7258567816167,45.3137791727892,,,,,,,./0.png
14.7258571799814,45.3136356485812,,,,,,,./0.png
14.7255998231081,45.3134389857926,,,,,,,./0.png
14.7255227221122,45.3135187765413,,,,,,,./0.png
14.7254838331958,45.3133550244396,,,,,,,./0.png
14.7251854071414,45.3137344536938,,,,,,,./0.png
14.7251653406126,45.3134989139018,,,,,,,./0.png
14.7252398641009,45.3135016920525,,,,,,,./0.png
14.7251835907375,45.3133678155179,,,,,,,./0.png
14.7251805784124,45.3131661062211,,,,,,,./0.png
14.7227157826272,45.3124724764242,,,,,,,./0.png
14.7220490950818,45.3119074127493,,,,,,,./0.png
14.7220473771613,45.3120316590637,,,,,,,./0.png
14.7218341138111,45.3118285652828,,,,,,,./0.png
14.7217891063445,45.3117833204305,,,,,,,./0.png
14.7215979387206,45.3116281738241,,,,,,,./0.png
14.7213267307343,45.311512184574,,,,,,,./0.png
14.7213133929365,45.3114085808826,,,,,,,./0.png
14.7211064952473,45.3113527148499,,,,,,,./0.png
14.7209505794447,45.3114038283419,,,,,,,./0.png
14.7207474860535,45.311389415296,,,,,,,./0.png
14.7209161299086,45.3112698397506,,,,,,,./0.png
14.7205776746864,45.3113629222847,,,,,,,./0.png
14.7199446563793,45.3113283987626,,,,,,,./0.png
14.7198586404766,45.3113383962147,,,,,,,./0.png
14.7196661806158,45.3113183878103,,,,,,,./0.png
14.7194175559165,45.3112918340083,,,,,,,./0.png
14.7191726809981,45.3112595789323,,,,,,,./0.png
14.716748817828,45.3084487760899,,,,,,,./0.png
14.7171765489275,45.3085665904432,,,,,,,./0.png
14.7174421044155,45.308609971217,,,,,,,./0.png
14.7176514124331,45.3086414048695,,,,,,,./0.png
14.7180358085723,45.3087015772654,,,,,,,./0.png
14.7182552303341,45.3087195794944,,,,,,,./0.png
14.7184005025122,45.3087271556008,,,,,,,./0.png
14.7184436533588,45.3087785820015,,,,,,,./0.png
14.718823905606,45.3087064950286,,,,,,,./0.png
14.7189670683783,45.3086674238349,,,,,,,./0.png
14.718963817497,45.3086042916883,,,,,,,./0.png
14.7192510912289,45.3087767795399,,,,,,,./0.png
14.7194805842088,45.3086361080416,,,,,,,./0.png
14.7196270797017,45.3089141149527,,,,,,,./0.png
14.7194064226073,45.3091146764172,,,,,,,./0.png
14.7153200133493,45.307522074942,,,,,,,./0.png
14.7151975069811,45.3071468906354,,,,,,,./0.png
14.7149807303318,45.3068133366163,,,,,,,./0.png
14.7142936582269,45.3062724750732,,,,,,,./0.png
14.7142056777101,45.3060082446452,,,,,,,./0.png
14.7142095635819,45.3057667780916,,,,,,,./0.png
14.7138387618489,45.3054126352098,,,,,,,./0.png
14.7136439762397,45.3053695388144,,,,,,,./0.png
14.7133886747114,45.3050535610242,,,,,,,./0.png
14.7135621369119,45.3050362078216,,,,,,,./0.png
14.7110547219077,45.3050967462892,,,,,,,./0.png
14.7110766182694,45.305069553075,,,,,,,./0.png
14.7112451332654,45.3051527322889,,,,,,,./0.png
14.7111699346399,45.3054757803725,,,,,,,./0.png
14.7112010746062,45.3056817104541,,,,,,,./0.png
14.7113553348025,45.3049573852926,,,,,,,./0.png
14.7114201090603,45.3049778373455,,,,,,,./0.png
14.7114513041709,45.3048779895547,,,,,,,./0.png
14.7114827265659,45.3048803715047,,,,,,,./0.png
14.7116084194629,45.3049019576411,,,,,,,./0.png
14.7116782352748,45.3048472586762,,,,,,,./0.png
14.7117114409337,45.3048213223225,,,,,,,./0.png
14.71172031869,45.3047782672004,,,,,,,./0.png
14.7122160726542,45.3046497889932,,,,,,,./0.png
14.7119480086883,45.3046909453161,,,,,,,./0.png
14.7116657393705,45.303415986121,,,,,,,./0.png
14.7117414081025,45.3035116585084,,,,,,,./0.png
14.7116816383679,45.3030239780251,,,,,,,./0.png
14.711849688996,45.302898737195,,,,,,,./0.png
14.7117387029954,45.302815110046,,,,,,,./0.png
14.7193273836768,45.3032747640363,,,,,,,./0.png
14.7194466540016,45.3034485008432,,,,,,,./0.png
14.7191229829057,45.3033763220369,,,,,,,./0.png
14.7188575890124,45.3035198524392,,,,,,,./0.png
14.7186515302837,45.3036254331823,,,,,,,./0.png
14.7184542848905,45.3037305211509,,,,,,,./0.png
14.7182786569241,45.3038293769942,,,,,,,./0.png
14.7178750407029,45.3035127999307,,,,,,,./0.png
14.7179626668189,45.3034388477271,,,,,,,./0.png
14.7182747211015,45.3032183879996,,,,,,,./0.png
14.7184410619058,45.3031309956804,,,,,,,./0.png
14.7189566504979,45.3028039244534,,,,,,,./0.png
14.7178425045125,45.3029682254768,,,,,,,./0.png
14.7176233700185,45.303039404892,,,,,,,./0.png
14.7182715837501,45.302642956615,,,,,,,./0.png
14.7178442751147,45.302057305863,,,,,,,./0.png
14.7176789115675,45.3021298645812,,,,,,,./0.png
14.7177186838619,45.3022400906458,,,,,,,./0.png
14.717669769942,45.3023686396985,,,,,,,./0.png
14.7175841220426,45.302383590524,,,,,,,./0.png
14.7174741587767,45.3024948986536,,,,,,,./0.png
14.7173731528761,45.3026621390029,,,,,,,./0.png
14.7120088593205,45.3012390636319,,,,,,,./0.png
14.7123541478124,45.3012800153506,,,,,,,./0.png
14.7129564721032,45.3014030087173,,,,,,,./0.png
14.7132461113451,45.3013036955027,,,,,,,./0.png
14.7128912492078,45.3016728514367,,,,,,,./0.png
14.7134509315248,45.3019559831078,,,,,,,./0.png
14.7133279923038,45.3018631716735,,,,,,,./0.png
14.7137013255679,45.3019532415931,,,,,,,./0.png
14.7137391362888,45.3018861622312,,,,,,,./0.png
14.7142580742351,45.3019320743662,,,,,,,./0.png
14.7145928212485,45.3017850497229,,,,,,,./0.png
14.7145375229277,45.3017309121927,,,,,,,./0.png
14.7146604623157,45.3015638373094,,,,,,,./0.png
14.7143031652961,45.3013042141673,,,,,,,./0.png
14.7147613010374,45.3012152711125,,,,,,,./0.png
14.7150052242253,45.3011098393631,,,,,,,./0.png
14.7154188503689,45.3008951146537,,,,,,,./0.png
14.717096255605,45.3007811182736,,,,,,,./0.png
14.7163489678579,45.3006209670012,,,,,,,./0.png
14.716265456459,45.3007182891451,,,,,,,./0.png
14.7160347897326,45.3007101860101,,,,,,,./0.png
14.7069029802574,45.3025070127859,,,,,,,./0.png
14.7073112354567,45.3023304780051,,,,,,,./0.png
14.707347967505,45.30230999755,,,,,,,./0.png
14.7074380596398,45.3022674079113,,,,,,,./0.png
14.7076398961489,45.3021749193425,,,,,,,./0.png
14.7085642488288,45.3017901495757,,,,,,,./0.png
14.7082512109377,45.3018830545355,,,,,,,./0.png
14.7080772963946,45.3019797618881,,,,,,,./0.png
14.7079695546186,45.3020281042147,,,,,,,./0.png
14.7078766339451,45.3020674103149,,,,,,,./0.png
14.7078238714033,45.3013706158186,,SK25-KP4,,,,,./0.png
14.7081924141154,45.3013290662779,,SK25-KP1,,,,,./0.png
14.7084124332962,45.301472809928,,SK25-KP1,,,,,./0.png
14.7089433252874,45.3015680671978,,SK26-KP2,,,,,./0.png
14.709204114675,45.3015186149243,,SK26-KP3b,,,,,./0.png
14.7092095158193,45.3014645269244,,SK26-KP3a,,,,,./0.png
14.7093814359008,45.3014553447818,,SK26-KP4,,,,,./0.png
14.7078752505836,45.3016824204179,,,,,,,./0.png
14.7076063975062,45.3017772769421,,,,,,,./0.png
14.7076329608651,45.3017759841611,,,,,,,./0.png
14.707568255169,45.3017171061938,,,,,,,./0.png
14.7071797229367,45.3016767208315,,,,,,,./0.png
14.7072943449859,45.3016042805307,,,,,,,./0.png
14.7073349944027,45.3013988464738,,,,,,,./0.png
14.7072815468882,45.3019738398275,,,,,,,./0.png
14.7071647651261,45.3019934233108,,,,,,,./0.png
14.7070477576353,45.3021981082092,,,,,,,./0.png
14.7070165025606,45.3022996636686,,,,,,,./0.png
14.7067195139031,45.3023039984041,,,,,,,./0.png
14.7067243329018,45.3029396584704,,,,,,,./0.png
14.7065795280111,45.3030997222325,,,,,,,./0.png
14.7087141642283,45.3012287274452,,SK19-KP15b,,,,,./0.png
14.7087864325473,45.301286373589,,SK19-KP15a,,,,,./0.png
14.710216790524,45.3007617671795,,SK19-KP9,,,,,./0.png
14.7101251750976,45.300719206586,,SK19-KP10,,,,,./0.png
14.7107332913268,45.3006091438396,,SK19-KP7,,,,,./0.png
14.7113180792269,45.3003244958154,,SK19-KP5,,,,,./0.png
14.7115523553953,45.3002137010069,,SK19-KP4,,,,,./0.png
14.7116694201565,45.2999011168195,,SK19-KP3,,,,,./0.png
14.711807380604,45.2994997717104,,SK19-KP1a,,,,,./0.png
14.7119414007581,45.2994264606727,,SK19-KP1b,,,,,./0.png
14.7118862017122,45.2993328186929,,SK19-KP1c,,,,,./0.png
14.8046114341711,45.476397911453,,,,,,,./0.png
14.7184325459635,45.3111431624791,,,,,,,./0.png
14.7178067636447,45.3106017069556,,,,,,,./0.png
14.7145312790699,45.304611195672,,,,,,,./0.png
14.7152926723048,45.3055799947411,,,,,,,./0.png
14.7157561718069,45.3058408443208,,,,,,,./0.png
14.7160051683803,45.306003526349,,,,,,,./0.png
14.7159428697723,45.3061961245905,,,,,,,./0.png
14.7060180091019,45.3031904348649,,,,,,,./0.png
14.7079738831312,45.3034722222319,,,,,,,./0.png
14.7089459967963,45.3036810288261,,,,,,,./0.png
14.7094390829395,45.3036579800299,,,,,,,./0.png
14.7102030031904,45.3038611200404,,,,,,,./0.png
14.7102917940957,45.3040533763657,,,,,,,./0.png
14.7113910425832,45.3040391344671,,,,,,,./0.png
14.7113414266796,45.3039159975156,,,,,,,./0.png
14.7114457517613,45.3035604505371,,,,,,,./0.png
14.7112265548635,45.3031085246993,,,,,,,./0.png
14.7112546949356,45.3026391326745,,,,,,,./0.png
14.7113874763625,45.3016757941932,,,,,,,./0.png
14.9384336327585,45.3717710802091,,,,,,,./0.png
14.9384438987371,45.3717231503301,,,,,,,./0.png
14.9384681412358,45.3715844324007,,,,,,,./0.png
14.9383639728787,45.3715692596222,,,,,,,./0.png
14.9384081325792,45.3718564990028,,,,,,,./0.png
14.9381214516439,45.3718261655354,,,,,,,./0.png
14.9380202309336,45.3718122178155,,,,,,,./0.png
14.9378952127148,45.3717967995225,,,,,,,./0.png
14.9367736737365,45.3732361145749,,,,,,,./0.png
14.9368372609024,45.373245984598,,,,,,,./0.png
14.9368728012994,45.3732515020398,,,,,,,./0.png
14.936942005518,45.3732622479178,,,,,,,./0.png
14.9369794097872,45.3732680362953,,,,,,,./0.png
14.9370542310488,45.3732796760105,,,,,,,./0.png
14.9370953757538,45.373286060282,,,,,,,./0.png
14.9371302906655,45.3732914873197,,,,,,,./0.png
14.9372051120242,45.3733030999407,,,,,,,./0.png
14.9372362737664,45.3733079400107,,,,,,,./0.png
14.9372874015084,45.3733158773592,,,,,,,./0.png
14.9348085105678,45.3727401630573,,,,,,,./0.png
14.9348203818689,45.3727205168844,,,,,,,./0.png
14.9350186247891,45.3729376551282,,,,,,,./0.png
14.8059561137043,45.3937882902144,,,,,,,./0.png
14.9064810495946,45.4256989299894,,,,,,,./0.png
14.9066872793735,45.4251841610095,,,,,,,./0.png
14.9074681955703,45.4292098529272,,,,,,,./0.png
14.9055003553651,45.429417471896,,,,,,,./0.png
14.9287781356431,45.4410342139545,,,,,,,./0.png
14.9290322498576,45.4411494722924,,,,,,,./0.png
14.9331077004441,45.4411368047439,,,,,,,./0.png
14.936321632401,45.4434314906701,,,,,,,./0.png
14.9371178807565,45.4434828842664,,,,,,,./0.png
14.93750924634,45.4432024450865,,,,,,,./0.png
14.937423720323,45.4431934461032,,,,,,,./0.png
14.9381796375387,45.4431174005718,,,,,,,./0.png
14.9382654764943,45.4431057965386,,,,,,,./0.png
14.9394402253506,45.4429487234665,,,,,,,./0.png
14.9397037315229,45.4429145300758,,,,,,,./0.png
14.9398050545122,45.4428605731969,,,,,,,./0.png
14.9398689127396,45.4431686568712,,,,,,,./0.png
14.9402313228502,45.4431080078237,,,,,,,./0.png
14.9406540397612,45.4428025200981,,,,,,,./0.png
14.9405662658129,45.4430699289083,,,,,,,./0.png
14.9415126526504,45.4427939942376,,,,,,,./0.png
14.9416344211262,45.4427634410879,,,,,,,./0.png
14.9419783406383,45.4427010044064,,,,,,,./0.png
14.9420371122583,45.4428088892319,,,,,,,./0.png
14.9420824192884,45.4425607867908,,,,,,,./0.png
14.9421970356461,45.4425206869676,,,,,,,./0.png
14.9427633598869,45.4424309563908,,,,,,,./0.png
14.9428164614619,45.4424011753253,,,,,,,./0.png
14.9431109282889,45.4424169783731,,,,,,,./0.png
14.9432677129164,45.4426794444502,,,,,,,./0.png
14.9433828734765,45.4424475912761,,,,,,,./0.png
14.9434883261737,45.4424292317785,,,,,,,./0.png
14.9439529976838,45.4426147258536,,,,,,,./0.png
14.9438334765417,45.4426054484258,,,,,,,./0.png
14.9441572339684,45.4426067102798,,,,,,,./0.png
14.9450984212336,45.4427191433986,,,,,,,./0.png
14.7219697921229,45.2932818381282,,,,,,,./0.png
14.7221332338419,45.2930290871851,,,,,,,./0.png
14.7223738797869,45.2926801709617,,,,,,,./0.png
14.7227316746767,45.2917399667062,,,,,,,./0.png
14.7225489280674,45.291305089483,,,,,,,./0.png
14.7225235709703,45.2912965058317,,,,,,,./0.png
14.7217237828135,45.2912858521987,,,,,,,./0.png
14.7217940378099,45.291338599485,,,,,,,./0.png
14.7214882669769,45.2913484151369,,,,,,,./0.png
14.7211757820837,45.2911326153574,,,,,,,./0.png
14.7209834333485,45.291050069137,,,,,,,./0.png
14.7207000462313,45.2909108512894,,,,,,,./0.png
14.7194656415699,45.2909495607565,,,,,,,./0.png
14.7229249652114,45.2913680850857,,,,,,,./0.png
14.7229598964955,45.2911803737812,,,,,,,./0.png
14.7229848410856,45.2905695632485,,,,,,,./0.png
14.7229928541241,45.2903252804291,,,,,,,./0.png
14.7229637508167,45.2907427319557,,,,,,,./0.png
14.7230139970715,45.2898728796038,,,,,,,./0.png
14.7229146631433,45.2894899642406,,,,,,,./0.png
14.7230736337263,45.2893798632779,,,,,,,./0.png
14.7230542428072,45.2893109006141,,,,,,,./0.png
14.7232598718311,45.2890660934771,,,,,,,./0.png
14.7229257316887,45.2892580573041,,,,,,,./0.png
14.7230539352081,45.2892350358915,,,,,,,./0.png
14.7230839708605,45.2888733913535,,,,,,,./0.png
14.7229900379412,45.2887665534595,,,,,,,./0.png
14.7230230919657,45.2885531662418,,,,,,,./0.png
14.723199743271,45.2881625774576,,,,,,,./0.png
14.7230396388482,45.2883213445192,,,,,,,./0.png
14.7229570946499,45.2867913729728,,,,,,,./0.png
14.7228705089805,45.2868795081838,,,,,,,./0.png
14.7226564054575,45.2870748377688,,,,,,,./0.png
14.722228607719,45.287679304479,,,,,,,./0.png
14.7223934741004,45.2874986080219,,,,,,,./0.png
14.7219795304642,45.2878235265706,,,,,,,./0.png
14.7201939426626,45.2885441438398,,,,,,,./0.png
14.723432014596,45.2859379625219,,,,,,,./0.png
14.7234846118362,45.285716301928,,,,,,,./0.png
14.7236467649517,45.2856405224839,,,,,,,./0.png
14.7237002820953,45.2853172361572,,,,,,,./0.png
14.7235867945934,45.2852765147031,,,,,,,./0.png
14.7237079783801,45.285196063912,,,,,,,./0.png
14.7228345488196,45.2835026529567,,,,,,,./0.png
14.7227736089651,45.2834554201611,,,,,,,./0.png
14.7231281965371,45.2830989805952,,,,,,,./0.png
14.723103363304,45.2830072829303,,,,,,,./0.png
14.7225495622399,45.2824993142876,,,,,,,./0.png
14.722463628436,45.2823611945046,,,,,,,./0.png
14.72194471462,45.2822955224767,,,,,,,./0.png
14.7220868557585,45.2823114140814,,,,,,,./0.png
14.7205509299789,45.2826718268837,,,,,,,./0.png
14.7200881852145,45.2826198000994,,,,,,,./0.png
14.7198880824518,45.2825904940146,,,,,,,./0.png
14.7197316213978,45.2824456033419,,,,,,,./0.png
14.723724822166,45.2861174889622,,,,,,,./0.png
14.7234386162486,45.2863916393054,,,,,,,./0.png
14.7232257662063,45.2864108243184,,,,,,,./0.png
14.7232562938332,45.2867762910934,,,,,,,./0.png
14.7232507515802,45.2869292746012,,,,,,,./0.png
14.724081375845,45.2858357032363,,,,,,,./0.png
14.7247039153278,45.2854330588292,,,,,,,./0.png
14.724880539904,45.2853163906735,,,,,,,./0.png
14.7248218641861,45.2852440278764,,,,,,,./0.png
14.7246346217038,45.2853292149817,,,,,,,./0.png
14.7246019037834,45.2851702063457,,,,,,,./0.png
14.7255928800518,45.2851363282605,,,,,,,./0.png
14.7256821277476,45.2849518897112,,,,,,,./0.png
14.725693980877,45.2847639087393,,,,,,,./0.png
14.7256794897923,45.2843047441002,,,,,,,./0.png
14.7254369472539,45.2837230709853,,,,,,,./0.png
14.7253588182912,45.2820959507703,,,,,,,./0.png
14.7251705544908,45.2819466986366,,,,,,,./0.png
14.7257579739942,45.2818244505056,,,,,,,./0.png
14.7252174641746,45.2817196728704,,,,,,,./0.png
14.7253193602964,45.2818080052737,,,,,,,./0.png
14.7252979609585,45.2815908911651,,,,,,,./0.png
14.7252467430725,45.2814797695704,,,,,,,./0.png
14.7251889553351,45.2815098272592,,,,,,,./0.png
14.7251775223509,45.2811162212461,,,,,,,./0.png
14.7251151530273,45.2812114491098,,,,,,,./0.png
14.7251634573204,45.280970491732,,,,,,,./0.png
14.7260049759781,45.2848552196492,,,,,,,./0.png
14.726262476729,45.2844503140773,,,,,,,./0.png
14.726382346299,45.2846002066154,,,,,,,./0.png
14.7263708765,45.2848209492947,,,,,,,./0.png
14.7268450327957,45.2848797869131,,,,,,,./0.png
14.7271035207468,45.2848603139181,,,,,,,./0.png
14.727181688356,45.2849617743886,,,,,,,./0.png
14.7276095361946,45.2849767854972,,,,,,,./0.png
14.7298438664591,45.2845768041297,,,,,,,./0.png
14.7306628603161,45.2841472066125,,,,,,,./0.png
14.7313023367347,45.2844729725311,,,,,,,./0.png
14.7313111819543,45.2842581279099,,,,,,,./0.png
14.7311990988582,45.2840541883127,,,,,,,./0.png
14.7326657900911,45.2834101778611,,,,,,,./0.png
14.7332619576545,45.2831725666292,,,,,,,./0.png
14.7329966220031,45.2832527795902,,,,,,,./0.png
14.7343362056816,45.2826861500044,,,,,,,./0.png
14.7344730175562,45.2825452743947,,,,,,,./0.png
14.7347575515787,45.2842251628916,,,,,,,./0.png
14.7350575425554,45.2840716012854,,,,,,,./0.png
14.9387941246812,45.3709655963506,,,,,,,./0.png
14.9386852234875,45.3713644123219,,,,,,,./0.png
14.9386295281842,45.3716122233918,,,,,,,./0.png
14.9385486569239,45.3719732123995,,,,,,,./0.png
14.9371082246841,45.3726835032614,,,,,,,./0.png
14.9371091343641,45.3725614057059,,,,,,,./0.png
14.9368806132407,45.3720904389659,,,,,,,./0.png
14.9368765244436,45.3720143369408,,,,,,,./0.png
14.9369469771792,45.3718636744052,,,,,,,./0.png
14.935339012603,45.372503478356,,,,,,,./0.png
14.9358380485599,45.3721529432601,,,,,,,./0.png
14.9344672257377,45.3728243908741,,,,,,,./0.png
14.9346039313657,45.372841010116,,,,,,,./0.png
14.9333143261337,45.3726833607483,,,,,,,./0.png
14.9337013422163,45.3727265112442,,,,,,,./0.png
14.9327028288059,45.373132869152,,,,,,,./0.png
14.9324081351739,45.373161489287,,,,,,,./0.png
14.9329325487403,45.373089948615,,,,,,,./0.png
14.9332728237973,45.3730750905782,,,,,,,./0.png
14.9335617135406,45.3730346903185,,,,,,,./0.png
14.9340103107994,45.3730316644164,,,,,,,./0.png
14.9343153328585,45.3730589735409,,,,,,,./0.png
14.9346914358512,45.3731152420988,,,,,,,./0.png
14.9345107626734,45.3730926983173,,,,,,,./0.png
14.9352354385541,45.3732267224466,,,,,,,./0.png
14.9350374308549,45.3731845948158,,,,,,,./0.png
14.9349506191579,45.3731751262863,,,,,,,./0.png
14.935782414232,45.3733601077013,,,,,,,./0.png
14.9354961999811,45.373465520663,,,,,,,./0.png
14.9354642865601,45.3732894293057,,,,,,,./0.png
14.9361336004458,45.3734820804579,,,,,,,./0.png
14.937349644744,45.3736876997987,,,,,,,./0.png
14.9380495850143,45.3736319670193,,,,"791.64","791.19","0.45",./0.png
14.9382263447794,45.3736380525391,,,,"791.74","790.99","0.75",./0.png
14.9383432755116,45.3736527625325,,,,"791.90","790.63","1.27",./0.png
