X,Y,Tip okna,Materijal,Oznaka,Napomena,Visina1,Visina2,Visina3,icon_url
14.974192784556,45.4614090982453,,,,,,,,./0.png
14.9744163377801,45.4612418213029,,,,,,,,./0.png
14.9746527699917,45.4610336034362,,,,,,,,./0.png
14.9749431961288,45.4611651463388,,,,,,,,./0.png
14.9751202298075,45.4614155612594,,,,,,,,./0.png
14.9754585616389,45.4611771831277,,,,,,,,./0.png
14.9758503230963,45.4610223220274,,,,,,,,./0.png
14.9752694935834,45.4617909505955,,,,,,,,./0.png
14.9751177834161,45.4620515420398,,,,,,,,./0.png
14.9749514261724,45.4623545131759,,,,,,,,./0.png
14.9752088808328,45.4626173367472,,,,,,,,./0.png
14.9755831437425,45.4628070089516,,,,,,,,./0.png
14.9760853442316,45.4629810677076,,,,,,,,./0.png
14.9761604057386,45.4631619363744,,,,,,,,./0.png
14.9756962708224,45.4631958245605,,,,,,,,./0.png
14.9753731228008,45.4632597069573,,,,,,,,./0.png
14.9749763248534,45.4635949502074,,,,,,,,./0.png
14.9745355455451,45.4607518413659,,,,,,,,./0.png
14.9743754954373,45.4605716180343,,,,,,,,./0.png
14.9739960323145,45.4601054599556,,,,,,,,./0.png
14.9744301582098,45.4599400762172,,,,,,,,./0.png
14.9751367043138,45.4595257435998,,,,,,,,./0.png
14.9756341853125,45.4592497681658,,,,,,,,./0.png
14.9760966101539,45.4589801990927,,,,,,,,./0.png
14.9765277436536,45.4587037557302,,,,,,,,./0.png
14.9767504204114,45.45847046974,,,,,,,,./0.png
14.9736135638436,45.4602405740692,,,,,,,,./0.png
14.9731856751117,45.4604017718952,,,,,,,,./0.png
14.9727002513047,45.4605989843924,,,,,,,,./0.png
14.9722066512085,45.4608292265161,,,,,,,,./0.png
14.9717789282725,45.4609151732684,,,,,,,,./0.png
14.9762643494019,45.4588039531224,,,,,,,,./0.png
14.975723671825,45.4589018136108,,,,,,,,./0.png
14.975181336132,45.4589839687149,,,,,,,,./0.png
14.9746041138726,45.4591040422674,,,,,,,,./0.png
14.9743228186395,45.4593161821573,,,,,,,,./0.png
14.9738446791791,45.4595876391655,,,,,,,,./0.png
14.9734286712396,45.4597891181588,,,,,,,,./0.png
14.9730581953998,45.4600503119694,,,,,,,,./0.png
14.9729676036894,45.4600083569743,,,,,,,,./0.png
14.9726176004063,45.4601719919833,,,,,,,,./0.png
14.9721964763156,45.4602983453727,,,,,,,,./0.png
14.9714585230738,45.4611533562036,,,,,,,,./0.png
14.9711280933544,45.4613837699329,,,,,,,,./0.png
14.971050583159,45.4617006700796,,,,,,,,./0.png
14.971240542872,45.4618934587146,,,,,,,,./0.png
14.9714767941229,45.4621445783547,,,,,,,,./0.png
14.9716430944168,45.4623206229855,,,,,,,,./0.png
14.9726257522033,45.4597733760522,,,,,,,,./0.png
14.9723568594864,45.4595247702206,,,,,,,,./0.png
14.97206822705,45.4592163184323,,,,,,,,./0.png
14.9721803509423,45.4588212556503,,,,,,,,./0.png
14.972293270811,45.4585026716691,,,,,,,,./0.png
14.9724004757857,45.4582086432261,,,,,,,,./0.png
14.9724329127445,45.4580688586134,,,,,,,,./0.png
14.9710697802464,45.4612225098973,,,,,,,,./0.png
14.9706809819756,45.461353428334,,,,,,,,./0.png
14.9703406457539,45.46148561802,,,,,,,,./0.png
14.9699852096392,45.4616387716811,,,,,,,,./0.png
14.9696438444724,45.4617789708423,,,,,,,,./0.png
14.9696095688005,45.4620521580222,,,,,,,,./0.png
14.9695659693465,45.4623017665396,,,,,,,,./0.png
14.9702021010821,45.461872789652,,,,,,,,./0.png
14.9704308833369,45.4621156304527,,,,,,,,./0.png
14.9706628677105,45.4623519930445,,,,,,,,./0.png
14.9693434311135,45.4626307853911,,,,,,,,./0.png
14.9694473020946,45.4628201421837,,,,,,,,./0.png
14.9697335841589,45.4631558627604,,,,,,,,./0.png
14.9698354127452,45.4633424290881,,,,,,,,./0.png
14.9698608969384,45.4635319451609,,,,,,,,./0.png
14.9721586238801,45.4577253970473,,,,,,,,./0.png
14.9719347676424,45.4574124165017,,,,,,,,./0.png
14.9724845848417,45.4572441985077,,,,,,,,./0.png
14.9728193483381,45.4571240773078,,,,,,,,./0.png
14.9733400732585,45.4568589697185,,,,,,,,./0.png
14.9739219912875,45.4566498180574,,,,,,,,./0.png
14.9744463092124,45.4564562088484,,,,,,,,./0.png
14.9748276655434,45.4563142349397,,,,,,,,./0.png
14.9751500125579,45.4560044146261,,,,,,,,./0.png
14.9752473818271,45.4558658494234,,,,,,,,./0.png
14.9757017616479,45.455398240002,,,,,,,,./0.png
14.9762530871132,45.4550073261254,,,,,,,,./0.png
14.9765217798164,45.4544563382709,,,,,,,,./0.png
14.9767370495435,45.4540091280206,,,,,,,,./0.png
14.9766409338995,45.4547321240022,,,,,,,,./0.png
14.9768144017848,45.454406502375,,,,,,,,./0.png
14.9770910161967,45.4539919239614,,,,,,,,./0.png
14.9769101251376,45.4536641862453,,,,,,,,./0.png
14.9768057753116,45.4531808250698,,,,,,,,./0.png
14.9771091033048,45.4528444945897,,,,,,,,./0.png
14.9774872349946,45.4524342552843,,,,,,,,./0.png
14.9775487904134,45.4521925214155,,,,,,,,./0.png
14.9775674644893,45.4519107442931,,,,,,,,./0.png
14.9775654521385,45.4516283420909,,,,,,,,./0.png
14.9777015986709,45.4512258278423,,,,,,,,./0.png
14.9777692721531,45.4510325253003,,,,,,,,./0.png
14.9779554902663,45.4506425197222,,,,,,,,./0.png
14.9780529622861,45.4504538121717,,,,,,,,./0.png
14.978050682371,45.4500852846403,,,,,,,,./0.png
14.9780811484495,45.4496686576065,,,,,,,,./0.png
14.8061720352913,45.399678280085,,,O14,,,,,./0.png
14.8060959470214,45.4000327468162,,,O13,,,,,./0.png
14.8061033903953,45.4002265703978,,,O12,,,,,./0.png
14.8061349699159,45.4003471371596,,,O10,,,,,./0.png
14.8067179356985,45.4001593157416,,,O11,,,,,./0.png
14.8061827219912,45.4004780349625,,,O6,,,,,./0.png
14.8063612573003,45.4006964004102,,,O7,,,,,./0.png
14.8065348396086,45.4008960344524,,,O8,,,,,./0.png
14.8070530727619,45.4012636974166,,,O15,,,,,./0.png
14.8071261340888,45.4013524913284,,,O16,,,,,./0.png
14.8057399035258,45.4017481363522,,,O17,,,,,./0.png
14.8058945514737,45.4005570087139,,,O5,,,,,./0.png
14.8056209197371,45.4006336991069,,,O4,,,,,./0.png
14.8052547413527,45.4007394962915,,,O3,,,,,./0.png
14.8050829289697,45.4007956076195,,,NULLO2,,,,,./0.png
14.8045428838233,45.4009966840281,,,O1,,,,,./0.png
14.8061031491476,45.3998928410255,,,,,,,,./0.png
14.8064306909429,45.4002604008539,,,,,,,,./0.png
14.8042721849145,45.3970517158239,,,,Okno za Dom sportova,,,,./0.png
14.8036482596383,45.3971662701337,,,,,,,,./0.png
14.8032423847211,45.397241677655,,,,,,,,./0.png
14.8029294712087,45.3973029246891,,,,,,,,./0.png
14.8028489628644,45.3973362559623,,,,,,,,./0.png
14.8027175997694,45.3970311390763,,,,,,,,./0.png
14.802591626907,45.3967891826681,,,,,,,,./0.png
14.8022960800156,45.3962984121081,,,,,,,,./0.png
14.8024645318509,45.3965634069945,,,,,,,,./0.png
14.7957481545007,45.3933434157446,,,,,,,,./0.png
14.795800718398,45.393109291427,,,,,,,,./0.png
14.7959783314048,45.3929214028655,,,,,,,,./0.png
14.7956335960124,45.3927782944935,,,,,,,,./0.png
14.7962030710909,45.3926762986387,,,,,,,,./0.png
14.7965683139821,45.3923585569166,,,,,,,,./0.png
14.7963047528336,45.3922703372847,,,,,,,,./0.png
14.7970379927246,45.3925202598614,,,,,,,,./0.png
14.7974512195369,45.3926649065014,,,,,,,,./0.png
14.7974691076322,45.3927563175287,,,,,,,,./0.png
14.7975619383017,45.3928205606991,,,,Spoj na postojeći kolektor,,,,./0.png
14.7960031034198,45.3921689373199,,,,,,,,./0.png
14.7955277098345,45.3920176049473,,,,,,,,./0.png
14.7950734155046,45.3918744110312,,,,,,,,./0.png
14.7946405075888,45.3917341107281,,,,,,,,./0.png
14.7945060176098,45.391693402588,,,,,,,,./0.png
14.794278311223,45.3915918914598,,,,,,,,./0.png
14.7939325338655,45.3914409349903,,,,,,,,./0.png
14.7979485255308,45.3929537070503,,,,,,,,./0.png
14.7976900502362,45.3931371634403,,,,,,,,./0.png
14.7975188801147,45.3931160106382,,BETON,,,,,,./0.png
14.7970496916565,45.3931738503231,,BETON,,,,,,./0.png
14.7982532203987,45.3932578533061,,,,,,,,./0.png
14.7984680359599,45.393437200095,,,,,,,,./0.png
14.7986616863528,45.393595774859,,,,,,,,./0.png
14.7985644192452,45.3936126763202,,BETON,,,,,,./0.png
14.7989349288397,45.3938352305477,,,,,,,,./0.png
14.7989791544993,45.3937457013327,,,,,,,,./0.png
14.7990952337371,45.3938451759343,,,,,,,,./0.png
14.7992347808724,45.3939649308844,,,,,,,,./0.png
14.7993691253608,45.3940824717227,,,,,,,,./0.png
14.7992970977987,45.3941422187341,,,,,,,,./0.png
14.7995642419805,45.394373940572,,PVC,,,,,,./0.png
14.7998370833786,45.3945987510905,,PVC,,,,,,./0.png
14.7996970139396,45.3946087756178,,,,,,,,./0.png
14.799557193631,45.3947041861709,,,,,,,,./0.png
14.7994797306495,45.3947694584475,,,,,,,,./0.png
14.7993393749301,45.3948534746648,,,,,,,,./0.png
14.8001454263714,45.3948730378652,,,,,,,,./0.png
14.8003546198884,45.3950892140083,,,,,,,,./0.png
14.8005898982005,45.3953851509711,,,,,,,,./0.png
14.8007613163787,45.3956665779019,,,,,,,,./0.png
14.8004917539485,45.3951117071336,,,,,,,,./0.png
14.800597128117,45.3952387983303,,,,,,,,./0.png
14.8006587286329,45.3953229677911,,,,,,,,./0.png
14.8007192728862,45.3954133989159,,,,,,,,./0.png
14.8008350428888,45.3956141943566,,,,,,,,./0.png
14.8009299430806,45.3959907554744,,,,,,,,./0.png
14.8010290657267,45.3961861222343,,,,,,,,./0.png
14.8011932259205,45.3965027050963,,,,,,,,./0.png
14.8013524117454,45.3968654635814,,,,,,,,./0.png
14.8015324859373,45.3972166899941,,,,,,,,./0.png
14.801116946026,45.3961553073368,,,,,,,,./0.png
14.8011524573273,45.3962238535434,,,,,,,,./0.png
14.801208639215,45.3963277487747,,,,,,,,./0.png
14.8012739118098,45.396454661931,,,,,,,,./0.png
14.8013293832297,45.3965573049455,,,,,,,,./0.png
14.8014031276161,45.3967016912996,,,,,,,,./0.png
14.8014958767828,45.3968871436713,,,,,,,,./0.png
14.8016557579308,45.397164670179,,,,,,,,./0.png
14.8017282001117,45.3972983087999,,,,,,,,./0.png
14.8017895849656,45.3974162155228,,,,,,,,./0.png
14.8018690781965,45.3975572545876,,,,,,,,./0.png
14.8019190803709,45.397657529971,,,,,,,,./0.png
14.8017900062427,45.3977065793502,,,,,,,,./0.png
14.8016596910763,45.3974513593731,,,,,,,,./0.png
14.8024066171986,45.3974522549162,,,,,,,,./0.png
14.8019922781204,45.3980554652416,,,,,,,,./0.png
14.8006648274184,45.3976527162582,,BETON,,,,,,./0.png
14.8020506820122,45.3978955216604,,,,,,,,./0.png
14.8021745962133,45.3981041495898,,,,,,,,./0.png
14.8022933974683,45.398299377584,,,,,,,,./0.png
14.8023670537701,45.3984152170705,,,,,,,,./0.png
14.802407594719,45.3984743670593,,,,,,,,./0.png
14.8025297791707,45.3986483891349,,,,,,,,./0.png
14.8025730839301,45.3987099285977,,,,,,,,./0.png
14.8024826597787,45.3987928852553,,,,,,,,./0.png
14.8024103821427,45.398695004464,,,,,,,,./0.png
14.8021787298948,45.3983669187523,,,,,,,,./0.png
14.8027789417223,45.3991178416841,,,,,,,,./0.png
14.8030899291638,45.3994990437854,,,,,,,,./0.png
14.8033770156411,45.3998490626439,,,,,,,,./0.png
14.803619596605,45.4001426589599,,,,,,,,./0.png
14.8040051841759,45.4005654515284,,,,,,,,./0.png
14.8042119630712,45.400759368235,,,,,,,,./0.png
14.8044999976888,45.4010239733752,,,,,,,,./0.png
14.8026646534462,45.3988134694386,,,,,,,,./0.png
14.8027962778359,45.3989803618457,,,,,,,,./0.png
14.8028652119388,45.3990660631407,,,,,,,,./0.png
14.8029846446206,45.3992128659705,,,,,,,,./0.png
14.8029019665564,45.399112292419,,,,,,,,./0.png
14.8030894285967,45.3993401151596,,,,,,,,./0.png
14.8031341028941,45.3993943672257,,,,,,,,./0.png
14.8032681627357,45.3995595532318,,,,,,,,./0.png
14.8032005066431,45.3994733144657,,,,,,,,./0.png
14.8033601376401,45.3996685116498,,,,,,,,./0.png
14.8035744519261,45.3999350681627,,,,,,,,./0.png
14.803626279693,45.4000003082016,,,,,,,,./0.png
14.8038025324907,45.4002111815887,,,,,,,,./0.png
14.803960574449,45.4003876480723,,,,,,,,./0.png
14.8040657286536,45.4004913136727,,,,,,,,./0.png
14.8041861766127,45.4006051738491,,,,,,,,./0.png
14.8042871453089,45.4007003731998,,,,,,,,./0.png
14.8043980685324,45.400802005526,,,,,,,,./0.png
14.8044769013631,45.4008784855284,,,,,,,,./0.png
14.8046927879461,45.4012043491863,,,,,,,,./0.png
14.8043658824124,45.4013584140032,,,,,,,,./0.png
14.8049859507276,45.401487337434,,,,,,,,./0.png
14.8053541967065,45.4018429644391,,,,,,,,./0.png
14.8052355947409,45.401597905164,,,,,,,,./0.png
14.8053514382853,45.4017149059083,,,,,,,,./0.png
14.8054275774405,45.4017879251266,,,,,,,,./0.png
14.8055738716389,45.402041309804,,,,,,,,./0.png
14.805777009126,45.4023216335718,,,,,,,,./0.png
14.8060091544,45.4026597244429,,,,,,,,./0.png
14.8055967421715,45.4022279848203,,,,,,,,./0.png
14.8056486238057,45.4022975074534,,,,,,,,./0.png
14.8057231320126,45.4023998060269,,,,,,,,./0.png
14.8058176228335,45.4025273439958,,,,,,,,./0.png
14.8059051857526,45.4026563100488,,,,,,,,./0.png
14.8041489984745,45.4005699251752,,,,,,,,./0.png
14.8037231527391,45.4001159285325,,,,,,,,./0.png
14.8034422930649,45.3997729534227,,,,,,,,./0.png
14.8060780721573,45.4026402227358,,,,,,,,./0.png
14.8061046593957,45.4026728432982,,,,,,,,./0.png
14.8061504537029,45.4027296130749,,,,,,,,./0.png
14.8061932502574,45.4025903503632,,,,,,,,./0.png
14.8063902647182,45.4025278111088,,,,,,,,./0.png
14.8066003873509,45.4024547326581,,,,,,,,./0.png
14.8067443234277,45.4024018804523,,,,,,,,./0.png
14.8063092463426,45.4029906667787,,,,,,,,./0.png
14.8063564677958,45.4029654592062,,,,,,,,./0.png
14.8060108412898,45.4028028992246,,,,,,,,./0.png
14.8061269088499,45.4029304281943,,,,,,,,./0.png
14.8062608754162,45.4030913728764,,,,,,,,./0.png
14.8063650919705,45.4032106927339,,,,,,,,./0.png
14.8064455220761,45.403300186365,,,,,,,,./0.png
14.8065316883212,45.4033933790868,,,,,,,,./0.png
14.8066252644175,45.4033728385167,,,,,,,,./0.png
14.8068967469861,45.4036666559933,,,,,,,,./0.png
14.8066735907957,45.4035502870787,,,,,,,,./0.png
14.8068165484634,45.4036975678699,,,,,,,,./0.png
14.8068965029979,45.403776981649,,,,,,,,./0.png
14.8069798425462,45.403799618205,,,,,,,,./0.png
14.8070542358936,45.4038614747883,,,,,,,,./0.png
14.8072284337732,45.4039502246721,,,,,,,,./0.png
14.8072929786213,45.4039398937696,,,,,,,,./0.png
14.8069746892577,45.403660847116,,,,,,,,./0.png
14.8069056768644,45.4035944100595,,,,,,,,./0.png
14.8068116898835,45.4034977256031,,,,,,,,./0.png
14.8073693527158,45.4041727318389,,,,,,,,./0.png
14.807241140565,45.4040842389581,,,,,,,,./0.png
14.8072789236675,45.4041688013677,,,,,,,,./0.png
14.8073014930896,45.4042570278993,,,,,,,,./0.png
14.8073253187796,45.404465571307,,,,,,,,./0.png
14.8073320851962,45.4045807680328,,,,,,,,./0.png
14.8073462771149,45.4046911177643,,,,,,,,./0.png
14.807465907984,45.4048247704839,,,,,,,,./0.png
14.8071050733301,45.4044699728516,,,,,,,,./0.png
14.8072413872137,45.4044666910159,,,,,,,,./0.png
14.8074465233714,45.4043587770922,,,,,,,,./0.png
14.8074767883975,45.404590008336,,,,,,,,./0.png
14.8074115986639,45.4046019580624,,,,,,,,./0.png
14.8076420365423,45.405329000332,,,,,,,,./0.png
14.8075162178216,45.4052876658046,,,,,,,,./0.png
14.8074404016682,45.4050594359785,,,,,,,,./0.png
14.807412742065,45.4049459864411,,,,,,,,./0.png
14.807739893466,45.4054041238662,,,,,,,,./0.png
14.8077977867075,45.4058921384559,,,,,,,,./0.png
14.8080250512512,45.4060822125811,,,,,,,,./0.png
14.8051868978407,45.3945102194233,,,,,,,,./0.png
14.8057322584444,45.3947016948198,,,,,,,,./0.png
14.7992755817255,45.4049874571264,,,,,,,,./0.png
14.799637431298,45.404891251281,,,,,,,,./0.png
14.800026699442,45.4047667468287,,,,,,,,./0.png
14.8003109855635,45.4046669544803,,,,,,,,./0.png
14.8003247749018,45.4044670300572,,,,,,,,./0.png
14.8004024892161,45.4041929184833,,,,,,,,./0.png
14.8004877541637,45.4039140599585,,,,,,,,./0.png
14.8006006215319,45.4036944632374,,,,,,,,./0.png
14.8007117348149,45.403558887572,,,,,,,,./0.png
14.7951221052021,45.4035137241612,,,,,,,,./0.png
14.795734649353,45.4035468943138,,,,,,,,./0.png
14.7942255045884,45.4033816421342,,,,,,,,./0.png
14.7949509403518,45.4031016404605,,,,,,,,./0.png
14.7927236414282,45.40323829156,,,,,,,,./0.png
14.7927821790323,45.4028077090084,,,,,,,,./0.png
14.7928267532476,45.4023160868339,,,,,,,,./0.png
14.792991917696,45.4021058101311,,,,,,,,./0.png
14.793523844877,45.4020960603034,,,,,,,,./0.png
14.793567240305,45.4021422059332,,,,,,,,./0.png
14.7940259534541,45.4022090808955,,,,,,,,./0.png
14.7941846894406,45.4022219626902,,,,,,,,./0.png
14.794935670251,45.4022675985205,,BETON,,,,,,./0.png
14.793767436712,45.4018480353636,,,,,,,,./0.png
14.7939457149383,45.4018622083418,,,,,,,,./0.png
14.7964257406697,45.3978143631908,,,,,,,,./0.png
14.7965499744002,45.3978073978768,,,,,,,,./0.png
14.7969581359008,45.3980941537842,,,,,,,,./0.png
14.7971899900447,45.398301610768,,,,,,,,./0.png
14.796252370148,45.3973951392253,,,,,,,,./0.png
14.7963194963515,45.3969636657662,,,,,,,,./0.png
14.7964938785664,45.3968307477482,,,,,,,,./0.png
14.7976143642804,45.3982699640351,,,,,,,,./0.png
14.7975711696651,45.3987171826397,,,,,,,,./0.png
14.7980561698088,45.3980661614783,,,,,,,,./0.png
14.7977221502371,45.397683689359,,,,,,,,./0.png
14.7973700282585,45.39728744835,,,,,,,,./0.png
14.7956908802256,45.4008313513384,,,,,,,,./0.png
14.7963111809139,45.4009582200657,,,,,,,,./0.png
14.7961952056886,45.4011363725222,,,,,,,,./0.png
14.7967555688508,45.4008308596223,,,,,,,,./0.png
14.7970998579117,45.4009314700931,,,,,,,,./0.png
14.7973821483123,45.4011017044617,,,,,,,,./0.png
14.7960465371039,45.3995469735545,,,,,,,,./0.png
14.7967923183833,45.3995995835466,,,,,,,,./0.png
14.796943003832,45.4000981961874,,,,,,,,./0.png
14.7970065818838,45.4001928202662,,,,,,,,./0.png
14.7963470842172,45.4001123434233,,,,,,,,./0.png
14.7962527454479,45.4002719216157,,,,,,,,./0.png
14.7980451998599,45.4007878178094,,,,,,,,./0.png
14.7978054266391,45.4004438251846,,,,,,,,./0.png
14.797739997774,45.4001556131585,,,,,,,,./0.png
14.7980302317741,45.3998911499356,,,,,,,,./0.png
14.797414907348,45.3994075684995,,,,,,,,./0.png
14.797691740792,45.3996699568798,,,,,,,,./0.png
14.797213066735,45.3992638200452,,,,,,,,./0.png
14.7969385680787,45.3990726445856,,,,,,,,./0.png
14.7978250780839,45.3991856578429,,,,,,,,./0.png
14.7983583448517,45.3989180672962,,,,,,,,./0.png
14.7986064142219,45.3998961369036,,,,,,,,./0.png
14.7991645670846,45.3998421812622,,,,,,,,./0.png
14.79963038824,45.3997492337085,,,,,,,,./0.png
14.79995275738,45.3996267027739,,,,,,,,./0.png
14.8003303160545,45.3994527102964,,,,,,,,./0.png
14.8007314434013,45.39921679668,,,,,,,,./0.png
14.8010828326432,45.3990335935982,,,,,,,,./0.png
14.8005868746012,45.3996931031299,,,,,,,,./0.png
14.8000983691112,45.3991115385028,,,,,,,,./0.png
14.7998520701299,45.398818835202,,,,,,,,./0.png
14.799664276777,45.3984536635888,,,,,,,,./0.png
14.8002044247594,45.3982883014814,,,,,,,,./0.png
14.8005691667247,45.3981953191842,,,,,,,,./0.png
14.799468108082,45.3984613607741,,,,,,,,./0.png
14.7989864293021,45.3986489171791,,,,,,,,./0.png
14.7986463933672,45.3988231254935,,,,,,,,./0.png
14.7988226581174,45.3991091877664,,,,,,,,./0.png
14.7991349843277,45.3980954636676,,,,,,,,./0.png
14.7988054126308,45.397730518349,,,,,,,,./0.png
14.7982727033481,45.3983288195703,,,,,,,,./0.png
14.7985257733826,45.3986126285535,,,,,,,,./0.png
14.7984163463035,45.3979051442254,,,,,,,,./0.png
14.7991339206306,45.3975733463724,,,,,,,,./0.png
14.7994457439072,45.3974358119817,,,,,,,,./0.png
14.7996011985391,45.3976057717563,,,,,,,,./0.png
14.7997167162711,45.39755296008,,,,,,,,./0.png
14.7997551121144,45.3972949106819,,,,,,,,./0.png
14.7999334070371,45.39721689357,,,,,,,,./0.png
14.7990963030716,45.39703925627,,,,,,,,./0.png
14.79877281438,45.3966761111452,,,,,,,,./0.png
14.7984062615218,45.396262740814,,,,,,,,./0.png
14.7984163366014,45.396233465367,,,,,,,,./0.png
14.7982896559233,45.3960838197611,,,,,,,,./0.png
14.7980524448122,45.3958464995637,,,,,,,,./0.png
14.7977901786556,45.395614204562,,,,,,,,./0.png
14.7973672935252,45.3955076549013,,,,,,,,./0.png
14.7972742865457,45.3953469019824,,,,,,,,./0.png
14.7967015314854,45.3957011854868,,,,,,,,./0.png
14.7971099068696,45.3950450656344,,,,,,,,./0.png
14.7980441351694,45.3961912939222,,,,,,,,./0.png
14.7976120140785,45.3963920913421,,,,,,,,./0.png
14.7978516481192,45.3966593240624,,,,,,,,./0.png
14.7982014446736,45.3970564288337,,,,,,,,./0.png
14.7984942408069,45.3973824937258,,,,,,,,./0.png
14.7971035754067,45.3969860697732,,,,,,,,./0.png
14.7975603598624,45.3972060588129,,,,,,,,./0.png
14.7968718217921,45.3945905924619,Kaskadno,,,,,,,./0.png
14.8041715872978,45.4013079311326,,,,,,,,./0.png
14.803828074065,45.4011806200816,,,,,,,,./0.png
14.8037337206641,45.4011365720884,,,,,,,,./0.png
14.8035418292354,45.4010388543419,,,,,,,,./0.png
14.8033724739023,45.4009402408493,,,,,,,,./0.png
14.8030793472538,45.4007565399486,,,,,,,,./0.png
14.8028134780942,45.400602222987,,,,,,,,./0.png
14.8025439539526,45.4004468941969,,,,,,,,./0.png
14.8023304690448,45.4003187802668,,,,,,,,./0.png
14.8021411164163,45.4004006954733,,,,,,,,./0.png
14.802262310394,45.3999896379403,,,,,,,,./0.png
14.8022342169049,45.3998344119169,,,,,,,,./0.png
14.802122949348,45.3996866635801,,,,,,,,./0.png
14.8019567792744,45.3994770980836,,,,,,,,./0.png
14.8018429684582,45.3993657069858,,,,,,,,./0.png
14.8016762532328,45.3991986796286,,,,,,,,./0.png
14.8014478762378,45.3989769107321,,,,,,,,./0.png
14.8010915155783,45.3986130383365,,,,,,,,./0.png
14.8009740260247,45.3981572455114,,,,,,,,./0.png
14.8010251052292,45.3981523667923,,,,,,,,./0.png
14.8008207758756,45.3978689285167,,,,,,,,./0.png
14.8006648274184,45.3976527162582,,,,,,,,./0.png
14.7970321917307,45.4023932640781,,,,,,,,./0.png
14.7973496225644,45.4016421866844,,,,,,,,./0.png
14.7971366182408,45.4019942645765,,,,,,,,./0.png
14.7971068434316,45.4028352800779,,,,,,,,./0.png
14.7980221539082,45.4017242175923,,,,,,,,./0.png
14.7967399524714,45.4016902478725,,,,,,,,./0.png
14.7961871834567,45.4017289575461,,,,,,,,./0.png
14.7963460815896,45.4021437261891,,,,,,,,./0.png
14.7964954637087,45.4028139556982,,,,,,,,./0.png
14.7963512722871,45.4031974310171,,,,,,,,./0.png
14.7977966919254,45.4020973871452,,,,,,,,./0.png
14.7977323296209,45.4024500726431,,,,,,,,./0.png
14.7978026969251,45.4028134105003,,,,,,,,./0.png
14.7979124805845,45.4031372563914,,,,,,,,./0.png
14.7978747502811,45.4035446590378,,,,,,,,./0.png
14.7978210967761,45.4038705759945,,,,,,,,./0.png
14.7978612357237,45.4042315458888,,,,,,,,./0.png
14.7979703457984,45.4045740088904,,,,,,,,./0.png
14.7981507764998,45.404931174726,,,,,,,,./0.png
14.7983312499799,45.4052990671847,,,,,,,,./0.png
14.798395246377,45.4054000260703,,,,,,,,./0.png
14.7980846325112,45.405469194831,,,,,,,,./0.png
14.7974989782647,45.4053619690596,,,,,,,,./0.png
14.7970584465053,45.4051241468652,,,,,,,,./0.png
14.7962192798679,45.4049131152841,,,,,,,,./0.png
14.796464041863,45.4050890159885,,,,,,,,./0.png
14.7969903590738,45.4053046358493,,,,,,,,./0.png
14.79705353356,45.4047697628837,,,,,,,,./0.png
14.7968045312246,45.4040583241085,,,,,,,,./0.png
14.7969950465656,45.4053256998969,,,,,,,,./0.png
14.7955283669996,45.4047689594587,,,,,,,,./0.png
14.7952704742129,45.4050069268049,,,,,,,,./0.png
14.7949916816771,45.4051604644084,,,,,,,,./0.png
14.7946823138654,45.405181462568,,,,,,,,./0.png
14.7942101824511,45.4050995715525,,,,,,,,./0.png
14.793963838338,45.405056764256,,,,,,,,./0.png
14.7940156563409,45.4053919335051,,,,,,,,./0.png
14.7940940135587,45.4057946260237,,,,,,,,./0.png
14.7937039756639,45.4050911121804,,,,,,,,./0.png
14.7933976196893,45.4051813066748,,,,,,,,./0.png
14.7928905572707,45.4053309422296,,,,,,,,./0.png
14.7924091834775,45.405354135216,,,,,,,,./0.png
14.7917930181499,45.4052366916403,,,,,,,,./0.png
14.8041270362726,45.4015089738497,,,,,,,,./0.png
14.8037159005052,45.4017329139974,,,,,,,,./0.png
14.8035206425794,45.401810778904,,,,,,,,./0.png
14.802977612674,45.4019118401386,,,,,,,,./0.png
14.8025904300407,45.4020032368156,,,,,,,,./0.png
14.8022533857982,45.4021198609555,,,,,,,,./0.png
14.8018066675587,45.4019228906688,,,,,,,,./0.png
14.8014929041913,45.4017964226427,,,,,,,,./0.png
14.8008617370754,45.4026011926869,,,,,,,,./0.png
14.7997517152373,45.4042595534539,,,,,,,,./0.png
14.7996722321961,45.4045964591672,,,,,,,,./0.png
14.7991054400383,45.4043023961237,,,,,,,,./0.png
14.7991864729397,45.4045790068427,,,,,,,,./0.png
14.798759866941,45.4042356712518,,,,,,,,./0.png
14.7987950181267,45.4051380532806,,,,,,,,./0.png
14.7998012728798,45.405445778144,,,,,,,,./0.png
14.7994614971499,45.4060671642326,,,,,,,,./0.png
14.7983589833786,45.4022099843177,,,,,,,,./0.png
14.7985236610627,45.4019532643121,,,,,,,,./0.png
14.7999006097389,45.40108502008,,,,,,,,./0.png
14.8002737655294,45.4011044978572,,,,,,,,./0.png
14.8001098228705,45.4018220302484,,,,,,,,./0.png
14.800613311151,45.4020210565504,,,,,,,,./0.png
14.7996922236097,45.4017084601495,,,,,,,,./0.png
14.8002767065818,45.401395322894,,,,,,,,./0.png
14.7998948935046,45.4022159881198,,,,,,,,./0.png
14.7996608902619,45.4024783489922,,,,,,,,./0.png
14.7992151131669,45.4034446824035,,,,,,,,./0.png
14.7988352512673,45.4035418383882,,,,,,,,./0.png
14.7983769815385,45.4035732813644,,,,,,,,./0.png
