X,Y,Tip,DN,Napomena,icon_url,x_cord,y_cord
14.9574166877633,45.4706046029234,,,,./0.png,379384.234213654,5037899.58831936
14.9547154948316,45.4707192734291,,,,./0.png,379173.271719325,5037916.38986762
14.955614000312,45.4839524062105,,,,./0.png,379271.794707451,5039385.62896166
14.9556386733456,45.4886910452092,,,,./0.png,379283.847521268,5039912.19465568
14.9556658803712,45.4927178792064,,,,./0.png,379294.577978332,5040359.65429976
14.9531924197027,45.4941180526722,,,,./0.png,379104.249176743,5040518.97516089
14.9580520501956,45.4993043793366,,,,./0.png,379495.133087549,5041088.02707971
14.9562846224378,45.4974722542248,,,,./0.png,379353.093766009,5040887.07692028
14.9519033842903,45.4959621832401,,,,./0.png,379007.450936085,5040725.85387938
14.9537821228996,45.4946972040326,,,,./0.png,379151.578175702,5040582.44862385
14.953174428729,45.494121508719,,,,./0.png,379102.850436007,5040519.38631025
14.9503353367201,45.4944470035429,,,,./0.png,378881.650787994,5040559.83578912
14.9503315822838,45.4944439469666,,,,./0.png,378881.350796996,5040559.50177434
14.9466583702061,45.4979306284708,,,,./0.png,378601.755687045,5040952.52135964
14.9439628815638,45.5035340364875,,,,./0.png,378403.161311345,5041579.30481888
14.9421329275819,45.5050218594462,,,,./0.png,378263.367286932,5041747.41885224
14.9421312471419,45.5050171072287,,,,./0.png,378263.225727349,5041746.89328639
14.923030193528,45.5120104660802,,,,./0.png,376785.878042931,5042553.1984687
14.9256977240947,45.5114954908029,,,,./0.png,376993.178518879,5042491.87931475
14.927849431247,45.5109013380256,,,,./0.png,377160.0068901,5042422.55709985
14.9317481067217,45.5098320594549,,,,./0.png,377462.307836484,5042297.77124013
14.9370117187416,45.506616738489,,,,./0.png,377866.63126169,5041932.43381149
14.7860772787323,45.3292449347662,,,,./0.png,365652.442455957,5022462.07978704
14.7860805844153,45.3292414338006,,,,./0.png,365652.693295615,5022461.68522269
14.790109957375,45.3251729732181,,,,./0.png,365958.940964254,5022002.85800672
14.7901160649399,45.3251707112858,,,,./0.png,365959.414408887,5022002.59648245
14.7901098464888,45.3251699118412,,,,./0.png,365958.92504993,5022002.51799105
14.8167530756445,45.3211646330195,,,,./0.png,368038.22431596,5021513.43397873
14.65617422041,45.376225408758,,,,./0.png,355589.466171235,5027907.77367023
14.6580446644548,45.3742922366976,,,,./0.png,355731.043781154,5027689.59062574
14.6637782211287,45.3749681696647,,,,./0.png,356181.829854635,5027754.44282445
14.6640459802265,45.3759726533407,,,,./0.png,356205.348056577,5027865.58993965
14.8741408963965,45.3595110537708,,,,./0.png,372623.288440648,5025682.34399407
14.89987191642,45.3730747513279,,,,./0.png,374669.123219368,5027149.25080798
14.8803370650208,45.3625688483045,,,,./0.png,373115.557956276,5026012.36298755
14.9529024365726,45.3781989346155,,,,./0.png,378833.700923968,5027637.47902041
14.9529033627421,45.3781932179417,,,,./0.png,378833.761247586,5027636.8423459
14.8833558262907,45.299171256854,,,,./0.png,373210.638026032,5018962.44516972
14.8841040949642,45.2986325250904,,,,./0.png,373268.122305035,5018901.40101541
14.8841127555637,45.2986304739579,,,,./0.png,373268.796968658,5018901.15946153
14.8816353030597,45.2968548224659,,,,./0.png,373070.532637739,5018707.73723933
14.8816268474366,45.2968538064641,,,,./0.png,373069.867191644,5018707.63765261
14.8816003156914,45.2968731388178,,,,./0.png,373067.829435679,5018709.82776896
14.8073039576106,45.404254527724,EV,50,,./0.png,367491.606500195,5030762.50449993
14.9428562063132,45.3683405801375,EV,,Armatura,./0.png,378025.702815,5026557.119194
14.9420048408745,45.369295438573,EV,,Armatura,./0.png,377961.06766,5026664.520595
14.9018748608617,45.3727464454788,EV,100,Armatura,./0.png,374825.28,5027109.65
14.7184965659563,45.3118840753613,,,,./0.png,360312.41,5020647.78
14.7189189996209,45.3111583453323,,,,./0.png,360343.75,5020566.4
14.7189619162413,45.3097518761683,,,,./0.png,360343.66,5020410.03
14.7189652184755,45.3097482381794,,,,./0.png,360343.91,5020409.62
14.7189855779982,45.3096886238985,,,,./0.png,360345.36,5020402.96
14.718982804405,45.3097201663429,,,,./0.png,360345.22,5020406.47
14.7189555859213,45.3097381892718,,,,./0.png,360343.13,5020408.52
14.7189865763913,45.3097137460597,,,,./0.png,360345.5,5020405.75
14.7196399341512,45.3087072534972,,,,./0.png,360394.26,5020292.77
14.7196461771617,45.308707440829,,,,./0.png,360394.75,5020292.78
14.8940535369118,45.3957827569554,EV,100,Armatura,./0.png,374263.759,5029681.815
14.8938901307086,45.3953724332658,EV,80,,./0.png,374250.055,5029636.472
14.8778157648991,45.3826077018029,,,,./0.png,372962.922547946,5028243.20648608
14.7224497372811,45.2973290780944,,,,./0.png,360586.695,5019023.493
14.7224827065732,45.2971953563336,,,,./0.png,360588.953,5019008.576
14.7995357864398,45.3951091211106,EV,50,,./0.png,366862.014417656,5029759.02094947
14.8045131570353,45.3935753339211,,,,./0.png,367248.124608598,5029580.34973558
14.7958541450762,45.3996340000002,EV,,,./0.png,366584.412756439,5030267.96011823
14.7958406769666,45.3996397857164,,,,./0.png,366583.371978182,5030268.62540884
14.795331,45.400722,,,,./0.png,366546.018587399,5030389.73498372
14.7915381596937,45.4037594559477,EV,125,,./0.png,366256.257349467,5030733.58028107
